,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
2563,1,B3 SH,CROSS H CATTLE,2714.0,74.141,0.380753771,4.3,12.65,3.047,1,0.3
2564,1,B3 SH,CROSS H CATTLE,2714.5,73.672,0.356599436,4.2,13.2,3.054,1,0.28
2565,1,B3 SH,CROSS H CATTLE,2715.0,71.336,0.338057875,4.4,13.7,3.089,1,0.26
2566,1,B3 SH,CROSS H CATTLE,2715.5,74.053,0.326540669,4.2,14.0,3.112,1,0.24
2567,1,B3 SH,CROSS H CATTLE,2716.0,77.997,0.323045735,3.9,14.35,3.086,1,0.22
2568,1,B3 SH,CROSS H CATTLE,2716.5,78.993,0.326949994,4.3,14.35,3.084,1,0.2
2569,1,B3 SH,CROSS H CATTLE,2717.0,82.324,0.33725954,4.3,14.65,3.049,1,0.18
2570,1,B3 SH,CROSS H CATTLE,2717.5,86.724,0.353531559,4.4,14.5,3.011,1,0.16
2571,2,B3 SH,CROSS H CATTLE,2718.0,91.378,0.372727941,3.9,15.65,2.956,1,0.14
2572,2,B3 SH,CROSS H CATTLE,2718.5,93.209,0.395675785,-7.1,22.85,2.692,1,0.12
2573,2,B3 SH,CROSS H CATTLE,2719.0,99.065,0.419790586,-8.9,27.15,2.627,1,0.1
2574,3,B3 SH,CROSS H CATTLE,2719.5,100.457,0.444513206,-6.4,29.0,2.722,1,0.08
2575,3,B3 SH,CROSS H CATTLE,2720.0,93.08,0.46612587,-6.3,29.65,2.857,1,0.06
2576,2,B4 SH,CROSS H CATTLE,2720.5,84.469,0.481299273,-2.8,26.3,3.057,1,0.04
2577,2,B4 SH,CROSS H CATTLE,2721.0,78.955,0.484726804,5.8,21.0,3.365,1,0.02
2578,2,B4 SH,CROSS H CATTLE,2721.5,74.66,0.474653253,9.0,17.7,3.515,1,1.0
2579,2,B4 SH,CROSS H CATTLE,2721.5,74.66,0.474653253,9.0,17.7,3.515,2,1.0
2580,2,B4 SH,CROSS H CATTLE,2722.0,72.493,0.45331834,11.2,14.1,3.513,1,0.982
2581,2,B4 SH,CROSS H CATTLE,2722.5,71.798,0.421768401,9.8,13.1,3.388,1,0.964
2582,2,B4 SH,CROSS H CATTLE,2723.0,68.403,0.386677284,7.5,12.85,3.256,1,0.946
2583,2,B4 SH,CROSS H CATTLE,2723.5,65.671,0.350441857,7.0,12.5,3.145,1,0.929
2584,1,B4 SH,CROSS H CATTLE,2724.0,61.233,0.317645543,7.0,12.4,3.013,1,0.911
2585,1,B4 SH,CROSS H CATTLE,2724.5,56.061,0.286680969,4.9,14.35,2.841,1,0.893
2586,1,B4 SH,CROSS H CATTLE,2725.0,55.568,0.260071388,4.7,16.15,2.776,1,0.875
2587,1,B4 SH,CROSS H CATTLE,2725.5,51.105,0.236789099,4.3,17.75,2.718,1,0.857
2588,1,B4 SH,CROSS H CATTLE,2726.0,48.131,0.219584526,2.9,17.65,2.705,1,0.839
2589,1,B4 SH,CROSS H CATTLE,2726.5,52.326,0.206556044,1.1,16.95,2.708,1,0.821
2590,1,B4 SH,CROSS H CATTLE,2727.0,53.823,0.197556213,0.6,16.2,2.762,1,0.804
2591,1,B4 SH,CROSS H CATTLE,2727.5,56.018,0.191171456,1.1,15.75,2.831,1,0.786
2592,1,B4 SH,CROSS H CATTLE,2728.0,56.541,0.183554534,1.0,15.6,2.885,1,0.768
2593,1,B4 SH,CROSS H CATTLE,2728.5,54.188,0.173186268,1.1,15.75,2.953,1,0.75
2594,1,B4 SH,CROSS H CATTLE,2729.0,54.345,0.160168293,1.4,16.2,2.975,1,0.732
2595,1,B4 SH,CROSS H CATTLE,2729.5,54.682,0.145507171,2.1,16.85,2.965,1,0.714
2596,1,B4 SH,CROSS H CATTLE,2730.0,58.663,0.13225969,2.6,17.6,2.954,1,0.696
2597,1,B4 SH,CROSS H CATTLE,2730.5,64.45,0.12515583,3.7,18.15,2.967,1,0.679
2598,1,B4 SH,CROSS H CATTLE,2731.0,63.074,0.12515583,4.5,18.25,2.916,1,0.661
2599,1,B4 SH,CROSS H CATTLE,2731.5,62.461,0.136403448,4.4,18.2,2.883,1,0.643
2600,1,B4 SH,CROSS H CATTLE,2732.0,61.969,0.157456768,4.2,17.8,2.863,1,0.625
2601,1,B4 SH,CROSS H CATTLE,2732.5,62.436,0.18582536,3.7,17.25,2.887,1,0.607
2602,1,B4 SH,CROSS H CATTLE,2733.0,74.047,0.218797998,3.9,16.55,2.893,1,0.589
2603,1,B4 SH,CROSS H CATTLE,2733.5,84.98,0.2509077,4.7,15.75,2.885,1,0.571
2604,2,B4 SH,CROSS H CATTLE,2734.0,95.575,0.278524965,5.5,15.35,2.879,1,0.554
2605,2,B4 SH,CROSS H CATTLE,2734.5,96.582,0.294245716,6.5,15.05,2.872,1,0.536
2606,1,B4 SH,CROSS H CATTLE,2735.0,89.201,0.29578694,6.9,15.35,2.841,1,0.518
2607,1,B4 SH,CROSS H CATTLE,2735.5,77.631,0.284656283,6.3,15.15,2.845,1,0.5
2608,1,B4 SH,CROSS H CATTLE,2736.0,67.782,0.267640982,4.6,15.0,2.837,1,0.482
2609,1,B4 SH,CROSS H CATTLE,2736.5,60.967,0.251881455,3.6,15.2,2.82,1,0.464
2610,1,B4 SH,CROSS H CATTLE,2737.0,58.641,0.239299479,3.7,15.85,2.814,1,0.446
2611,1,B4 SH,CROSS H CATTLE,2737.5,56.283,0.229681842,3.2,16.6,2.835,1,0.429
2612,1,B4 SH,CROSS H CATTLE,2738.0,52.97,0.220631019,2.5,16.65,2.868,1,0.411
2613,1,B4 SH,CROSS H CATTLE,2738.5,53.057,0.212187604,2.2,15.4,2.933,1,0.393
2614,1,B4 SH,CROSS H CATTLE,2739.0,52.373,0.20709554,2.2,14.0,2.968,1,0.375
2615,1,B4 SH,CROSS H CATTLE,2739.5,53.622,0.206825876,3.2,13.2,3.018,1,0.357
2616,1,B4 SH,CROSS H CATTLE,2740.0,56.168,0.209783015,5.0,13.1,3.02,1,0.339
2617,1,B4 SH,CROSS H CATTLE,2740.5,58.593,0.210586025,5.6,14.2,2.992,1,0.321
2618,1,B4 SH,CROSS H CATTLE,2741.0,59.201,0.206556044,6.0,15.8,2.927,1,0.304
2619,1,B4 SH,CROSS H CATTLE,2741.5,63.468,0.194514342,5.8,17.2,2.877,1,0.286
2620,1,B4 SH,CROSS H CATTLE,2742.0,64.174,0.17868924,5.8,18.0,2.869,1,0.268
2621,1,B4 SH,CROSS H CATTLE,2742.5,65.156,0.165244326,5.8,18.1,2.889,1,0.25
2622,1,B4 SH,CROSS H CATTLE,2743.0,68.686,0.15715444,5.7,17.75,2.919,1,0.232
2623,1,B4 SH,CROSS H CATTLE,2743.5,69.944,0.159867847,5.7,17.05,2.919,1,0.214
2624,1,B4 SH,CROSS H CATTLE,2744.0,69.911,0.171433901,5.2,16.3,2.908,1,0.196
2625,1,B4 SH,CROSS H CATTLE,2744.5,75.088,0.191730393,4.8,16.4,2.876,1,0.179
2626,1,B4 SH,CROSS H CATTLE,2745.0,79.094,0.220369632,4.9,16.25,2.888,1,0.161
2627,1,B4 SH,CROSS H CATTLE,2745.5,76.407,0.250420002,4.9,15.75,2.879,1,0.143
2628,1,B4 SH,CROSS H CATTLE,2746.0,76.877,0.282848603,4.9,15.25,2.873,1,0.125
2629,1,B4 SH,CROSS H CATTLE,2746.5,79.285,0.313234292,5.1,14.75,2.849,1,0.107
2630,1,B4 SH,CROSS H CATTLE,2747.0,84.41,0.345177617,5.7,15.15,2.854,1,0.089
2631,2,B4 SH,CROSS H CATTLE,2747.5,90.404,0.378579576,-3.7,21.05,2.581,1,0.071
2632,2,B4 SH,CROSS H CATTLE,2748.0,94.686,0.410608543,-12.8,28.0,2.442,1,0.054
2633,2,B4 SH,CROSS H CATTLE,2748.5,94.686,0.410608543,-12.8,28.0,2.442,1,0.054
2634,3,B4 SH,CROSS H CATTLE,2749.0,93.268,0.441695136,-12.6,29.9,2.512,1,0.036
2635,3,B4 SH,CROSS H CATTLE,2749.5,83.245,0.472317546,-14.3,30.15,2.609,1,0.018
2636,5,B4 LM,CROSS H CATTLE,2750.0,66.187,0.510410948,-12.8,28.0,2.788,2,1.0
2637,5,B4 LM,CROSS H CATTLE,2750.5,51.12,0.559068334,2.0,20.0,3.32,2,0.9
2638,8,B4 LM,CROSS H CATTLE,2751.0,37.073,0.611085733,4.4,16.5,3.715,2,0.8
2639,8,B4 LM,CROSS H CATTLE,2751.5,26.393,0.657820456,6.0,10.4,3.97,2,0.7
2640,8,B4 LM,CROSS H CATTLE,2752.0,22.444,0.685920792,4.6,6.4,4.177,2,0.6
2641,6,B4 LM,CROSS H CATTLE,2752.5,23.628,0.692318044,5.5,3.25,4.305,2,0.5
2642,6,B4 LM,CROSS H CATTLE,2753.0,25.698,0.682325619,4.7,2.95,4.388,2,0.4
2643,6,B4 LM,CROSS H CATTLE,2753.5,38.392,0.66143405,3.7,4.35,4.193,2,0.3
2644,6,B4 LM,CROSS H CATTLE,2754.0,54.121,0.640580806,0.4,8.7,3.496,2,0.2
2645,3,B5 SH,CROSS H CATTLE,2754.5,64.146,0.621799224,-18.7,23.45,2.502,2,0.1
2646,2,B5 SH,CROSS H CATTLE,2757.0,74.567,0.537441283,-8.1,17.75,2.736,1,0.808
2647,2,B5 SH,CROSS H CATTLE,2757.5,79.038,0.543695632,5.4,10.2,3.13,1,0.769
2648,2,B5 SH,CROSS H CATTLE,2758.0,83.075,0.550228353,2.7,13.35,2.941,1,0.731
2649,2,B5 SH,CROSS H CATTLE,2758.5,86.756,0.550717423,-12.8,25.1,2.358,1,0.692
2650,3,B5 SH,CROSS H CATTLE,2759.0,89.346,0.540954809,-18.1,33.55,2.155,1,0.654
2651,3,B5 SH,CROSS H CATTLE,2759.5,85.942,0.524915148,-16.5,39.85,2.099,1,0.615
2652,3,B5 SH,CROSS H CATTLE,2760.0,86.528,0.507180977,-16.5,41.35,2.15,1,0.577
2653,3,B5 SH,CROSS H CATTLE,2760.5,91.581,0.496098992,-18.6,38.7,2.311,1,0.538
2654,3,B5 SH,CROSS H CATTLE,2761.0,104.216,0.495821753,-14.3,33.35,2.7,1,0.5
2655,3,B5 SH,CROSS H CATTLE,2761.5,103.144,0.505556939,-10.7,31.05,2.907,1,0.462
2656,3,B5 SH,CROSS H CATTLE,2762.0,99.94,0.526210004,-3.3,28.45,3.141,1,0.423
2657,3,B5 SH,CROSS H CATTLE,2762.5,95.45,0.552668216,1.7,24.85,3.388,1,0.385
2658,3,B5 SH,CROSS H CATTLE,2763.0,81.581,0.581152892,-0.6,23.3,3.44,1,0.346
2659,3,B5 SH,CROSS H CATTLE,2763.5,76.264,0.591843411,5.5,18.85,3.708,1,0.269
2660,3,B5 SH,CROSS H CATTLE,2764.0,75.003,0.540079089,5.7,17.85,3.662,1,0.231
2661,3,B5 SH,CROSS H CATTLE,2764.5,74.701,0.46746011,7.9,16.65,3.628,1,0.192
2662,3,B5 SH,CROSS H CATTLE,2765.0,77.666,0.384532615,5.2,18.1,3.201,1,0.154
2663,5,B5 SH,CROSS H CATTLE,2765.5,75.264,0.326130957,-10.6,27.6,2.605,1,0.115
2664,5,B5 SH,CROSS H CATTLE,2766.0,72.4,0.289811839,-14.8,32.3,2.436,1,0.077
2665,3,B5 SH,CROSS H CATTLE,2766.5,70.61,0.268577972,-15.2,35.2,2.453,1,0.038
2666,7,B5 LM,CROSS H CATTLE,2767.0,57.971,0.254789687,-14.6,33.6,2.572,2,1.0
2667,7,B5 LM,CROSS H CATTLE,2767.5,46.746,0.241795431,-9.0,25.7,3.046,2,0.95
2668,8,B5 LM,CROSS H CATTLE,2768.0,43.446,0.241546481,0.9,17.15,3.804,2,0.9
2669,8,B5 LM,CROSS H CATTLE,2768.5,42.124,0.263636069,5.2,14.1,4.125,2,0.85
2670,8,B5 LM,CROSS H CATTLE,2769.0,46.923,0.311541958,6.1,13.05,4.369,2,0.8
2671,8,B5 LM,CROSS H CATTLE,2769.5,64.814,0.379849179,5.2,13.0,4.438,2,0.75
2672,8,B5 LM,CROSS H CATTLE,2770.0,79.274,0.45591024,5.0,12.4,4.31,2,0.7
2673,8,B5 LM,CROSS H CATTLE,2770.5,88.073,0.529430354,4.7,12.05,4.357,2,0.65
2674,8,B5 LM,CROSS H CATTLE,2771.0,91.345,0.577031986,4.8,11.6,4.317,2,0.6
2675,8,B5 LM,CROSS H CATTLE,2771.5,91.434,0.597914471,4.8,11.3,4.397,2,0.55
2676,8,B5 LM,CROSS H CATTLE,2772.0,88.002,0.602059991,4.8,10.5,4.498,2,0.5
2677,8,B5 LM,CROSS H CATTLE,2772.5,85.405,0.59900924,4.0,10.1,4.544,2,0.45
2678,8,B5 LM,CROSS H CATTLE,2773.0,84.348,0.596157081,4.4,10.3,4.503,2,0.4
2679,8,B5 LM,CROSS H CATTLE,2773.5,89.329,0.59117595,5.0,10.8,4.455,2,0.35
2680,8,B5 LM,CROSS H CATTLE,2774.0,85.469,0.581152892,5.2,11.3,4.376,2,0.3
2681,8,B5 LM,CROSS H CATTLE,2774.5,84.193,0.564902673,4.7,11.05,4.28,2,0.25
2682,8,B5 LM,CROSS H CATTLE,2775.0,89.404,0.542825427,5.2,10.4,4.126,2,0.2
2683,8,B5 LM,CROSS H CATTLE,2775.5,89.947,0.521138084,6.4,9.8,3.921,2,0.15
2684,8,B5 LM,CROSS H CATTLE,2776.0,97.878,0.504334912,7.8,10.3,3.823,2,0.1
2685,8,B5 LM,CROSS H CATTLE,2776.5,106.475,0.494154594,9.7,11.55,3.77,2,0.05
2686,8,B5 LM,CROSS H CATTLE,2777.0,110.121,0.488832634,4.0,16.6,3.331,1,1.0
2687,8,B5 LM,CROSS H CATTLE,2777.5,111.355,0.488127496,-11.5,27.45,2.72,1,0.984
2688,5,B5 LM,CROSS H CATTLE,2778.0,104.598,0.487421211,-12.3,31.95,2.558,1,0.968
2689,3,C SH,CROSS H CATTLE,2778.5,101.945,0.486005186,-12.3,33.35,2.573,1,0.952
2690,3,C SH,CROSS H CATTLE,2779.0,96.726,0.483587297,-12.6,33.3,2.552,1,0.935
2691,3,C SH,CROSS H CATTLE,2779.5,93.814,0.48029446,-8.3,30.75,2.568,1,0.919
2692,3,C SH,CROSS H CATTLE,2780.0,88.686,0.478277832,-6.3,30.35,2.68,1,0.903
2693,3,C SH,CROSS H CATTLE,2780.5,88.001,0.479863113,-7.0,31.3,2.72,1,0.887
2694,3,C SH,CROSS H CATTLE,2781.0,85.241,0.486572151,-7.9,32.85,2.622,1,0.871
2695,3,C SH,CROSS H CATTLE,2781.5,80.347,0.498861689,-10.3,35.05,2.482,1,0.855
2696,3,C SH,CROSS H CATTLE,2782.0,81.821,0.514149134,-12.4,37.9,2.337,1,0.839
2697,3,C SH,CROSS H CATTLE,2782.5,79.776,0.527758753,-18.2,41.1,2.116,1,0.823
2698,3,C SH,CROSS H CATTLE,2788.0,75.107,0.480725379,-16.0,75.5,0.646,1,0.645
2699,3,C SH,CROSS H CATTLE,2793.5,88.53,0.635584266,-12.9,33.55,2.682,1,0.468
2700,3,C SH,CROSS H CATTLE,2794.0,82.132,0.629409599,-6.3,28.75,3.064,1,0.452
2701,3,C SH,CROSS H CATTLE,2794.5,79.53,0.624282096,-2.9,25.35,3.142,1,0.435
2702,2,C SH,CROSS H CATTLE,2795.0,81.196,0.621280168,-1.4,22.2,3.235,1,0.419
2703,3,C SH,CROSS H CATTLE,2795.5,81.671,0.618675539,1.3,17.95,3.343,1,0.403
2704,2,C SH,CROSS H CATTLE,2796.0,81.994,0.617314933,7.7,13.35,3.624,1,0.387
2705,2,C SH,CROSS H CATTLE,2796.5,77.9,0.61898892,10.1,12.15,3.645,1,0.371
2706,2,C SH,CROSS H CATTLE,2797.0,77.672,0.622731965,1.7,17.95,3.391,1,0.355
2707,2,C SH,CROSS H CATTLE,2797.5,78.003,0.624591459,1.1,20.15,3.366,1,0.339
2708,2,C SH,CROSS H CATTLE,2798.0,79.786,0.621902961,0.7,20.85,3.395,1,0.323
2709,2,C SH,CROSS H CATTLE,2798.5,85.068,0.615107987,1.4,19.1,3.479,1,0.306
2710,2,C SH,CROSS H CATTLE,2799.0,90.082,0.605412798,4.9,16.35,3.52,1,0.29
2711,2,C SH,CROSS H CATTLE,2799.5,90.381,0.592953572,10.2,13.2,3.749,1,0.274
2712,2,C SH,CROSS H CATTLE,2800.0,90.296,0.578982843,10.2,13.1,3.794,1,0.258
2713,2,C SH,CROSS H CATTLE,2800.5,85.317,0.565257343,11.9,13.75,3.776,1,0.242
2714,2,C SH,CROSS H CATTLE,2801.0,84.741,0.549248557,10.1,17.05,3.599,1,0.226
2715,2,C SH,CROSS H CATTLE,2801.5,81.491,0.539703239,4.4,22.6,3.399,1,0.21
2716,2,C SH,CROSS H CATTLE,2802.0,85.146,0.536684673,0.4,25.0,3.19,1,0.194
2717,2,C SH,CROSS H CATTLE,2802.5,83.997,0.538070787,-3.9,27.25,2.934,1,0.177
2718,2,C SH,CROSS H CATTLE,2803.0,84.214,0.541454429,-10.0,30.5,2.647,1,0.161
2719,2,C SH,CROSS H CATTLE,2803.5,80.845,0.537567257,-11.6,31.7,2.526,1,0.145
2720,2,C SH,CROSS H CATTLE,2804.0,84.819,0.52530401,-12.5,30.55,2.527,1,0.129
2721,2,C SH,CROSS H CATTLE,2804.5,85.426,0.510142699,-14.0,27.2,2.603,1,0.113
2722,2,C SH,CROSS H CATTLE,2805.0,90.567,0.502153893,-5.6,21.0,2.726,1,0.097
2723,2,C SH,CROSS H CATTLE,2805.5,99.422,0.507720977,-19.6,29.3,2.306,1,0.081
2724,5,C LM,CROSS H CATTLE,2808.0,56.187,0.654657755,-15.0,25.7,2.893,2,1.0
2725,8,C LM,CROSS H CATTLE,2808.5,35.522,0.70969387,1.4,11.7,3.941,2,0.985
2726,8,C LM,CROSS H CATTLE,2809.0,23.688,0.777571805,-2.2,9.4,4.449,2,0.971
2727,8,C LM,CROSS H CATTLE,2809.5,21.307,0.867349617,1.3,6.05,4.611,2,0.956
2728,8,C LM,CROSS H CATTLE,2810.0,26.405,0.963315511,3.7,4.55,4.69,2,0.941
2729,6,C LM,CROSS H CATTLE,2810.5,27.73,1.042536137,2.6,5.3,4.753,2,0.926
2730,8,C LM,CROSS H CATTLE,2811.0,28.403,1.091350352,1.8,5.8,4.695,2,0.912
2731,8,C LM,CROSS H CATTLE,2811.5,30.292,1.10744741,0.7,5.85,4.608,2,0.897
2732,8,C LM,CROSS H CATTLE,2812.0,30.956,1.107277823,-0.3,5.75,4.557,2,0.882
2733,8,C LM,CROSS H CATTLE,2812.5,33.036,1.107820267,-0.6,5.6,4.609,2,0.868
2734,8,C LM,CROSS H CATTLE,2813.0,33.698,1.111262514,-0.3,5.25,4.643,2,0.853
2735,8,C LM,CROSS H CATTLE,2813.5,29.775,1.1069724,0.1,4.75,4.66,2,0.838
2736,8,C LM,CROSS H CATTLE,2814.0,24.094,1.089198367,-0.2,4.6,4.665,2,0.824
2737,8,C LM,CROSS H CATTLE,2814.5,18.243,1.058501943,0.2,4.4,4.725,2,0.809
2738,8,C LM,CROSS H CATTLE,2815.0,13.893,1.024362504,0.7,4.15,4.748,2,0.794
2739,8,C LM,CROSS H CATTLE,2815.5,16.598,0.997648455,1.2,4.4,4.735,2,0.779
2740,8,C LM,CROSS H CATTLE,2816.0,20.988,0.978773784,1.8,5.3,4.724,2,0.765
2741,8,C LM,CROSS H CATTLE,2816.5,27.037,0.965201701,1.3,6.95,4.681,2,0.75
2742,8,C LM,CROSS H CATTLE,2817.0,37.72,0.94767874,0.0,8.1,4.598,2,0.735
2743,8,C LM,CROSS H CATTLE,2817.5,43.204,0.927319025,-1.0,8.2,4.552,2,0.721
2744,5,C LM,CROSS H CATTLE,2818.0,51.049,0.911477217,-0.9,7.35,4.446,2,0.706
2745,5,C LM,CROSS H CATTLE,2818.5,57.093,0.905472062,0.9,6.15,4.276,2,0.691
2746,5,C LM,CROSS H CATTLE,2819.0,61.927,0.913707914,3.0,5.4,4.098,2,0.676
2747,5,C LM,CROSS H CATTLE,2819.5,65.863,0.92808846,4.6,5.8,3.984,2,0.662
2748,5,C LM,CROSS H CATTLE,2820.0,68.904,0.939718882,6.1,6.55,3.895,2,0.647
2749,5,C LM,CROSS H CATTLE,2820.5,74.014,0.945714714,7.0,7.0,3.859,2,0.632
2750,5,C LM,CROSS H CATTLE,2821.0,86.503,0.945960704,6.9,7.05,3.878,2,0.618
2751,5,C LM,CROSS H CATTLE,2821.5,109.964,0.949341207,6.1,6.95,3.918,2,0.603
2752,4,C LM,CROSS H CATTLE,2822.0,149.908,0.958372732,5.8,6.6,3.962,2,0.588
2753,4,C LM,CROSS H CATTLE,2822.5,174.17,0.972063916,5.3,6.55,4.045,2,0.574
2754,4,C LM,CROSS H CATTLE,2823.0,184.021,0.99100444,5.1,6.55,4.087,2,0.559
2755,4,C LM,CROSS H CATTLE,2823.5,179.777,1.011866357,5.1,6.55,4.129,2,0.544
2756,4,C LM,CROSS H CATTLE,2824.0,158.331,1.032739605,5.3,6.55,4.214,2,0.529
2757,4,C LM,CROSS H CATTLE,2824.5,127.469,1.05415324,5.3,6.45,4.271,2,0.515
2758,4,C LM,CROSS H CATTLE,2825.0,98.578,1.070000904,5.2,6.0,4.296,2,0.5
2759,4,C LM,CROSS H CATTLE,2825.5,78.954,1.085112113,4.5,5.75,4.253,2,0.485
2760,4,C LM,CROSS H CATTLE,2826.0,67.026,1.093946724,3.5,5.35,4.346,2,0.471
2761,4,C LM,CROSS H CATTLE,2826.5,59.712,1.096562438,2.6,5.0,4.364,2,0.456
2762,4,C LM,CROSS H CATTLE,2827.0,62.048,1.092439911,2.6,4.9,4.394,2,0.441
2763,4,C LM,CROSS H CATTLE,2827.5,73.528,1.081995025,3.0,5.2,4.398,2,0.426
2764,5,C LM,CROSS H CATTLE,2828.0,83.486,1.066251362,3.6,5.7,4.386,2,0.412
2765,4,C LM,CROSS H CATTLE,2828.5,82.963,1.045283851,4.4,6.2,4.33,2,0.397
2766,4,C LM,CROSS H CATTLE,2829.0,78.22,1.019946682,4.2,7.1,4.343,2,0.382
2767,6,C LM,CROSS H CATTLE,2829.5,65.966,0.996686756,3.6,7.5,4.419,2,0.368
2768,6,C LM,CROSS H CATTLE,2830.0,46.376,0.984347258,2.1,7.75,4.476,2,0.353
2769,8,C LM,CROSS H CATTLE,2830.5,32.286,0.988648125,0.6,8.3,4.514,2,0.338
2770,8,C LM,CROSS H CATTLE,2831.0,31.293,1.000217093,-0.1,8.65,4.64,2,0.324
2771,8,C LM,CROSS H CATTLE,2831.5,36.538,1.005609445,-0.7,8.45,4.698,2,0.309
2772,8,C LM,CROSS H CATTLE,2832.0,50.142,0.991624735,-0.5,7.55,4.586,2,0.294
2773,6,C LM,CROSS H CATTLE,2832.5,58.872,0.951483231,0.7,6.75,4.493,2,0.279
2774,5,C LM,CROSS H CATTLE,2833.0,62.932,0.892484179,2.1,6.45,4.454,2,0.265
2775,5,C LM,CROSS H CATTLE,2833.5,67.306,0.835753968,3.0,6.5,4.409,2,0.25
2776,8,C LM,CROSS H CATTLE,2834.0,67.731,0.794418331,-2.8,10.5,3.691,2,0.235
2777,2,C LM,CROSS H CATTLE,2837.0,78.049,0.618884485,-12.1,21.45,2.608,2,0.147
2778,2,C LM,CROSS H CATTLE,2837.5,75.925,0.631545228,-6.9,19.25,2.826,2,0.132
2779,3,C LM,CROSS H CATTLE,2838.0,77.553,0.666424373,-8.4,22.6,2.84,2,0.118
2780,2,C LM,CROSS H CATTLE,2838.5,71.921,0.710963119,-6.1,23.35,2.899,2,0.103
2781,3,C LM,CROSS H CATTLE,2839.0,61.939,0.745230985,-6.5,22.85,2.917,2,0.088
2782,3,C LM,CROSS H CATTLE,2839.5,51.987,0.765668555,-3.8,18.7,3.022,2,0.074
2783,3,C LM,CROSS H CATTLE,2840.0,41.019,0.772761647,1.1,13.45,3.298,2,0.059
2784,8,C LM,CROSS H CATTLE,2840.5,34.314,0.775537635,3.1,9.25,3.521,2,0.044
2785,8,C LM,CROSS H CATTLE,2841.0,36.958,0.782615932,5.0,7.1,3.59,2,0.029
2786,8,C LM,CROSS H CATTLE,2841.5,40.572,0.793650718,6.8,7.3,3.518,2,0.015
2787,2,A1 SH,NOLAN,2853.5,106.813,0.533,9.339,15.222,3.5,1,1.0
2788,3,A1 SH,NOLAN,2854.0,100.938,0.542,8.857,15.313,3.416,1,0.977
2789,3,A1 SH,NOLAN,2854.5,94.375,0.553,7.097,14.583,3.195,1,0.955
2790,3,A1 SH,NOLAN,2855.0,89.813,0.554,7.081,14.11,2.963,1,0.932
2791,3,A1 SH,NOLAN,2855.5,91.563,0.56,6.733,13.189,2.979,1,0.909
2792,3,A1 SH,NOLAN,2856.0,87.188,0.567,6.578,12.806,3.16,1,0.886
2793,3,A1 SH,NOLAN,2856.5,84.188,0.569,5.569,12.253,3.223,1,0.864
2794,3,A1 SH,NOLAN,2857.0,84.625,0.567,4.861,12.229,3.361,1,0.841
2795,3,A1 SH,NOLAN,2857.5,90.313,0.581,5.634,13.458,3.395,1,0.818
2796,3,A1 SH,NOLAN,2858.0,91.563,0.578,6.443,17.922,3.076,1,0.795
2797,3,A1 SH,NOLAN,2858.5,85.625,0.56,6.897,19.177,3.135,1,0.773
2798,3,A1 SH,NOLAN,2859.0,74.188,0.533,4.634,17.827,3.002,1,0.75
2799,3,A1 SH,NOLAN,2859.5,65.875,0.499,3.571,13.226,3.16,1,0.727
2800,3,A1 SH,NOLAN,2860.0,63.625,0.467,2.563,13.013,2.773,1,0.705
2801,3,A1 SH,NOLAN,2860.5,65.375,0.46,3.922,13.46,2.541,1,0.682
2802,2,A1 SH,NOLAN,2861.0,65.813,0.453,3.145,14.97,2.512,1,0.659
2803,2,A1 SH,NOLAN,2861.5,64.5,0.441,3.31,15.245,2.666,1,0.636
2804,2,A1 SH,NOLAN,2862.0,65.313,0.426,2.439,14.602,2.807,1,0.614
2805,2,A1 SH,NOLAN,2862.5,67.063,0.415,2.877,14.017,2.941,1,0.591
2806,2,A1 SH,NOLAN,2863.0,70.25,0.401,2.333,13.585,2.981,1,0.568
2807,2,A1 SH,NOLAN,2863.5,72.125,0.383,1.926,13.406,3.078,1,0.545
2808,2,A1 SH,NOLAN,2864.0,79.563,0.357,2.152,14.205,3.17,1,0.523
2809,2,A1 SH,NOLAN,2864.5,80.563,0.332,3.078,16.844,3.107,1,0.5
2810,2,A1 SH,NOLAN,2865.0,75.813,0.31,5.733,18.242,3.012,1,0.477
2811,2,A1 SH,NOLAN,2865.5,65.625,0.295,6.937,19.674,3.014,1,0.455
2812,2,A1 SH,NOLAN,2866.0,57.25,0.293,7.76,19.584,2.971,1,0.432
2813,2,A1 SH,NOLAN,2866.5,59.625,0.292,6.294,19.487,2.947,1,0.409
2814,2,A1 SH,NOLAN,2867.0,62.0,0.293,5.391,18.584,2.787,1,0.386
2815,2,A1 SH,NOLAN,2867.5,68.438,0.307,4.007,17.428,2.807,1,0.364
2816,2,A1 SH,NOLAN,2868.0,71.063,0.333,3.218,16.411,2.838,1,0.341
2817,2,A1 SH,NOLAN,2868.5,71.188,0.371,2.909,14.962,2.844,1,0.318
2818,2,A1 SH,NOLAN,2869.0,70.938,0.419,2.838,13.177,2.76,1,0.295
2819,2,A1 SH,NOLAN,2869.5,66.813,0.463,2.855,12.282,2.58,1,0.273
2820,2,A1 SH,NOLAN,2870.0,69.875,0.493,2.702,11.556,2.703,1,0.25
2821,2,A1 SH,NOLAN,2870.5,73.188,0.5,3.026,11.769,2.795,1,0.227
2822,2,A1 SH,NOLAN,2871.0,81.0,0.486,3.352,12.322,2.938,1,0.205
